BUYER_STATE,BUYER_COUNTY,CountyFIPS_x,StateFIPS_x,Year,MME,FIP_unique,County,State,Population,county_test,state_abbrev,CountyFIPS_y,StateFIPS_y,CountyName,_merge
PA,sullivan,42113,42,2011.0,739.7851125,4211342,Sullivan County,PA,6414.0,Sullivan,PA,42113.0,42.0,Sullivan,both
PA,sullivan,42113,42,2012.0,714.528675,4211342,Sullivan County,PA,6404.0,Sullivan,PA,42113.0,42.0,Sullivan,both
PA,sullivan,42113,42,2013.0,488.77155,4211342,Sullivan County,PA,6301.0,Sullivan,PA,42113.0,42.0,Sullivan,both
PA,sullivan,42113,42,2014.0,1047.3067125,4211342,Sullivan County,PA,6278.0,Sullivan,PA,42113.0,42.0,Sullivan,both
PA,susquehanna,42115,42,2006.0,7065.4500460875,4211542,Susquehanna County,PA,43376.0,Susquehanna,PA,42115.0,42.0,Susquehanna,both
PA,susquehanna,42115,42,2007.0,8274.6799999875,4211542,Susquehanna County,PA,43310.0,Susquehanna,PA,42115.0,42.0,Susquehanna,both
PA,susquehanna,42115,42,2008.0,7998.0829543125,4211542,Susquehanna County,PA,43405.0,Susquehanna,PA,42115.0,42.0,Susquehanna,both
PA,susquehanna,42115,42,2009.0,7631.8205447625005,4211542,Susquehanna County,PA,43346.0,Susquehanna,PA,42115.0,42.0,Susquehanna,both
PA,susquehanna,42115,42,2010.0,8536.668624525,4211542,Susquehanna County,PA,43342.0,Susquehanna,PA,42115.0,42.0,Susquehanna,both
PA,susquehanna,42115,42,2011.0,9402.0085995375,4211542,Susquehanna County,PA,43229.0,Susquehanna,PA,42115.0,42.0,Susquehanna,both
PA,susquehanna,42115,42,2012.0,10770.1118025,4211542,Susquehanna County,PA,42925.0,Susquehanna,PA,42115.0,42.0,Susquehanna,both
PA,susquehanna,42115,42,2013.0,12101.331555,4211542,Susquehanna County,PA,42397.0,Susquehanna,PA,42115.0,42.0,Susquehanna,both
PA,susquehanna,42115,42,2014.0,14023.334528625,4211542,Susquehanna County,PA,42085.0,Susquehanna,PA,42115.0,42.0,Susquehanna,both
PA,tioga,42117,42,2006.0,7233.2647478625,4211742,Tioga County,PA,41347.0,Tioga,PA,42117.0,42.0,Tioga,both
PA,tioga,42117,42,2007.0,8138.4034665,4211742,Tioga County,PA,41371.0,Tioga,PA,42117.0,42.0,Tioga,both
PA,tioga,42117,42,2008.0,9876.110478,4211742,Tioga County,PA,41609.0,Tioga,PA,42117.0,42.0,Tioga,both
PA,tioga,42117,42,2009.0,12251.8204615875,4211742,Tioga County,PA,41818.0,Tioga,PA,42117.0,42.0,Tioga,both
PA,tioga,42117,42,2010.0,15029.29453545,4211742,Tioga County,PA,41974.0,Tioga,PA,42117.0,42.0,Tioga,both
PA,tioga,42117,42,2011.0,15973.7850945375,4211742,Tioga County,PA,42242.0,Tioga,PA,42117.0,42.0,Tioga,both
PA,tioga,42117,42,2012.0,18235.934138175002,4211742,Tioga County,PA,42451.0,Tioga,PA,42117.0,42.0,Tioga,both
PA,tioga,42117,42,2013.0,13283.2068,4211742,Tioga County,PA,42211.0,Tioga,PA,42117.0,42.0,Tioga,both
PA,tioga,42117,42,2014.0,11586.0562540875,4211742,Tioga County,PA,41899.0,Tioga,PA,42117.0,42.0,Tioga,both
PA,union,42119,42,2006.0,3684.448746,4211942,Union County,PA,44666.0,Union,PA,42119.0,42.0,Union,both
PA,union,42119,42,2007.0,4702.1131575,4211942,Union County,PA,44846.0,Union,PA,42119.0,42.0,Union,both
PA,union,42119,42,2008.0,5405.8323795,4211942,Union County,PA,45057.0,Union,PA,42119.0,42.0,Union,both
PA,union,42119,42,2009.0,6023.894055,4211942,Union County,PA,44795.0,Union,PA,42119.0,42.0,Union,both
PA,union,42119,42,2010.0,7616.9970525,4211942,Union County,PA,45001.0,Union,PA,42119.0,42.0,Union,both
PA,union,42119,42,2011.0,8670.58461,4211942,Union County,PA,45111.0,Union,PA,42119.0,42.0,Union,both
PA,union,42119,42,2012.0,8930.45472,4211942,Union County,PA,45162.0,Union,PA,42119.0,42.0,Union,both
PA,union,42119,42,2013.0,8311.0292175,4211942,Union County,PA,44735.0,Union,PA,42119.0,42.0,Union,both
PA,union,42119,42,2014.0,7871.637915,4211942,Union County,PA,44974.0,Union,PA,42119.0,42.0,Union,both
PA,venango,42121,42,2006.0,12965.6766473625,4212142,Venango County,PA,55761.0,Venango,PA,42121.0,42.0,Venango,both
PA,venango,42121,42,2007.0,13817.606779725,4212142,Venango County,PA,55510.0,Venango,PA,42121.0,42.0,Venango,both
PA,venango,42121,42,2008.0,15284.1423,4212142,Venango County,PA,55315.0,Venango,PA,42121.0,42.0,Venango,both
PA,venango,42121,42,2009.0,17300.127803175,4212142,Venango County,PA,55087.0,Venango,PA,42121.0,42.0,Venango,both
PA,venango,42121,42,2010.0,18071.33828295,4212142,Venango County,PA,54972.0,Venango,PA,42121.0,42.0,Venango,both
PA,venango,42121,42,2011.0,21253.4956990875,4212142,Venango County,PA,54682.0,Venango,PA,42121.0,42.0,Venango,both
PA,venango,42121,42,2012.0,23771.63691045,4212142,Venango County,PA,54188.0,Venango,PA,42121.0,42.0,Venango,both
PA,venango,42121,42,2013.0,25962.655748175,4212142,Venango County,PA,53811.0,Venango,PA,42121.0,42.0,Venango,both
PA,venango,42121,42,2014.0,25389.0751313625,4212142,Venango County,PA,53348.0,Venango,PA,42121.0,42.0,Venango,both
PA,warren,42123,42,2006.0,6984.9406665,4212342,Warren County,PA,41972.0,Warren,PA,42123.0,42.0,Warren,both
PA,warren,42123,42,2007.0,7482.7845158625005,4212342,Warren County,PA,41963.0,Warren,PA,42123.0,42.0,Warren,both
PA,warren,42123,42,2008.0,8602.660667587501,4212342,Warren County,PA,41853.0,Warren,PA,42123.0,42.0,Warren,both
PA,warren,42123,42,2009.0,9678.370395225,4212342,Warren County,PA,41831.0,Warren,PA,42123.0,42.0,Warren,both
PA,warren,42123,42,2010.0,10592.680515,4212342,Warren County,PA,41771.0,Warren,PA,42123.0,42.0,Warren,both
PA,warren,42123,42,2011.0,11171.6818913625,4212342,Warren County,PA,41506.0,Warren,PA,42123.0,42.0,Warren,both
PA,warren,42123,42,2012.0,11142.6792075,4212342,Warren County,PA,41261.0,Warren,PA,42123.0,42.0,Warren,both
PA,warren,42123,42,2013.0,10429.776978862501,4212342,Warren County,PA,40954.0,Warren,PA,42123.0,42.0,Warren,both
PA,warren,42123,42,2014.0,10233.4693838625,4212342,Warren County,PA,40658.0,Warren,PA,42123.0,42.0,Warren,both
PA,washington,42125,42,2006.0,53491.029443575004,4212542,Washington County,PA,205992.0,Washington,PA,42125.0,42.0,Washington,both
PA,washington,42125,42,2007.0,64838.8028148,4212542,Washington County,PA,206259.0,Washington,PA,42125.0,42.0,Washington,both
PA,washington,42125,42,2008.0,70450.730465025,4212542,Washington County,PA,207240.0,Washington,PA,42125.0,42.0,Washington,both
PA,washington,42125,42,2009.0,78367.1633289375,4212542,Washington County,PA,207571.0,Washington,PA,42125.0,42.0,Washington,both
PA,washington,42125,42,2010.0,80647.9856578125,4212542,Washington County,PA,207938.0,Washington,PA,42125.0,42.0,Washington,both
PA,washington,42125,42,2011.0,82315.502694975,4212542,Washington County,PA,208059.0,Washington,PA,42125.0,42.0,Washington,both
PA,washington,42125,42,2012.0,85912.4477088375,4212542,Washington County,PA,208296.0,Washington,PA,42125.0,42.0,Washington,both
PA,washington,42125,42,2013.0,77708.7688333875,4212542,Washington County,PA,208046.0,Washington,PA,42125.0,42.0,Washington,both
PA,washington,42125,42,2014.0,73751.42709521251,4212542,Washington County,PA,207963.0,Washington,PA,42125.0,42.0,Washington,both
PA,wayne,42127,42,2006.0,13941.97002345,4212742,Wayne County,PA,52031.0,Wayne,PA,42127.0,42.0,Wayne,both
PA,wayne,42127,42,2007.0,16092.0016798125,4212742,Wayne County,PA,52341.0,Wayne,PA,42127.0,42.0,Wayne,both
PA,wayne,42127,42,2008.0,17370.3138343125,4212742,Wayne County,PA,51692.0,Wayne,PA,42127.0,42.0,Wayne,both
PA,wayne,42127,42,2009.0,20096.329723387502,4212742,Wayne County,PA,52552.0,Wayne,PA,42127.0,42.0,Wayne,both
PA,wayne,42127,42,2010.0,24692.5573772625,4212742,Wayne County,PA,52868.0,Wayne,PA,42127.0,42.0,Wayne,both
PA,wayne,42127,42,2011.0,28380.235500675,4212742,Wayne County,PA,52750.0,Wayne,PA,42127.0,42.0,Wayne,both
PA,wayne,42127,42,2012.0,30203.47226295,4212742,Wayne County,PA,52254.0,Wayne,PA,42127.0,42.0,Wayne,both
PA,wayne,42127,42,2013.0,30081.4715484,4212742,Wayne County,PA,52204.0,Wayne,PA,42127.0,42.0,Wayne,both
PA,wayne,42127,42,2014.0,27521.0237670375,4212742,Wayne County,PA,52064.0,Wayne,PA,42127.0,42.0,Wayne,both
PA,westmoreland,42129,42,2006.0,111515.75838785,4212942,Westmoreland County,PA,366559.0,Westmoreland,PA,42129.0,42.0,Westmoreland,both
PA,westmoreland,42129,42,2007.0,134364.1370947375,4212942,Westmoreland County,PA,366318.0,Westmoreland,PA,42129.0,42.0,Westmoreland,both
PA,westmoreland,42129,42,2008.0,154710.5259953125,4212942,Westmoreland County,PA,366058.0,Westmoreland,PA,42129.0,42.0,Westmoreland,both
PA,westmoreland,42129,42,2009.0,168818.4494590875,4212942,Westmoreland County,PA,365259.0,Westmoreland,PA,42129.0,42.0,Westmoreland,both
PA,westmoreland,42129,42,2010.0,188723.7590095875,4212942,Westmoreland County,PA,365028.0,Westmoreland,PA,42129.0,42.0,Westmoreland,both
PA,westmoreland,42129,42,2011.0,199630.77745905,4212942,Westmoreland County,PA,364436.0,Westmoreland,PA,42129.0,42.0,Westmoreland,both
PA,westmoreland,42129,42,2012.0,185192.790381375,4212942,Westmoreland County,PA,362787.0,Westmoreland,PA,42129.0,42.0,Westmoreland,both
PA,westmoreland,42129,42,2013.0,177595.2930269625,4212942,Westmoreland County,PA,360663.0,Westmoreland,PA,42129.0,42.0,Westmoreland,both
PA,westmoreland,42129,42,2014.0,169706.0254140375,4212942,Westmoreland County,PA,358866.0,Westmoreland,PA,42129.0,42.0,Westmoreland,both
PA,wyoming,42131,42,2006.0,6655.2390383625,4213142,Wyoming County,PA,28194.0,Wyoming,PA,42131.0,42.0,Wyoming,both
PA,wyoming,42131,42,2007.0,8116.3442595,4213142,Wyoming County,PA,28287.0,Wyoming,PA,42131.0,42.0,Wyoming,both
PA,wyoming,42131,42,2008.0,8401.939086,4213142,Wyoming County,PA,28294.0,Wyoming,PA,42131.0,42.0,Wyoming,both
PA,wyoming,42131,42,2009.0,10477.5828375,4213142,Wyoming County,PA,28268.0,Wyoming,PA,42131.0,42.0,Wyoming,both
PA,wyoming,42131,42,2010.0,11302.7726775,4213142,Wyoming County,PA,28241.0,Wyoming,PA,42131.0,42.0,Wyoming,both
PA,wyoming,42131,42,2011.0,10754.72391,4213142,Wyoming County,PA,28309.0,Wyoming,PA,42131.0,42.0,Wyoming,both
PA,wyoming,42131,42,2012.0,11700.707235,4213142,Wyoming County,PA,28381.0,Wyoming,PA,42131.0,42.0,Wyoming,both
PA,wyoming,42131,42,2013.0,9919.75419,4213142,Wyoming County,PA,28133.0,Wyoming,PA,42131.0,42.0,Wyoming,both
PA,wyoming,42131,42,2014.0,11154.7729875,4213142,Wyoming County,PA,28167.0,Wyoming,PA,42131.0,42.0,Wyoming,both
PA,york,42133,42,2006.0,94094.5962003375,4213342,York County,PA,418043.0,York,PA,42133.0,42.0,York,both
PA,york,42133,42,2007.0,103993.414108525,4213342,York County,PA,424919.0,York,PA,42133.0,42.0,York,both
PA,york,42133,42,2008.0,110627.9337289,4213342,York County,PA,429399.0,York,PA,42133.0,42.0,York,both
PA,york,42133,42,2009.0,122548.81308855,4213342,York County,PA,433022.0,York,PA,42133.0,42.0,York,both
PA,york,42133,42,2010.0,130385.425050975,4213342,York County,PA,435413.0,York,PA,42133.0,42.0,York,both
PA,york,42133,42,2011.0,136239.238710825,4213342,York County,PA,436701.0,York,PA,42133.0,42.0,York,both
PA,york,42133,42,2012.0,143261.38424175,4213342,York County,PA,437466.0,York,PA,42133.0,42.0,York,both
PA,york,42133,42,2013.0,141963.5235447,4213342,York County,PA,438932.0,York,PA,42133.0,42.0,York,both
PA,york,42133,42,2014.0,150820.84718085,4213342,York County,PA,440475.0,York,PA,42133.0,42.0,York,both
WA,adams,53001,53,2006.0,4849.197696,5300153,Adams County,WA,16997.0,Adams,WA,53001.0,53.0,Adams,both
WA,adams,53001,53,2007.0,5782.839675,5300153,Adams County,WA,17413.0,Adams,WA,53001.0,53.0,Adams,both
WA,adams,53001,53,2008.0,6820.820175,5300153,Adams County,WA,17782.0,Adams,WA,53001.0,53.0,Adams,both
WA,adams,53001,53,2009.0,7673.5479000000005,5300153,Adams County,WA,18405.0,Adams,WA,53001.0,53.0,Adams,both
WA,adams,53001,53,2010.0,8516.658075,5300153,Adams County,WA,18790.0,Adams,WA,53001.0,53.0,Adams,both
WA,adams,53001,53,2011.0,9310.998375000001,5300153,Adams County,WA,18877.0,Adams,WA,53001.0,53.0,Adams,both
WA,adams,53001,53,2012.0,9063.213195,5300153,Adams County,WA,18944.0,Adams,WA,53001.0,53.0,Adams,both
WA,adams,53001,53,2013.0,8987.4873,5300153,Adams County,WA,19098.0,Adams,WA,53001.0,53.0,Adams,both
WA,adams,53001,53,2014.0,8858.9679,5300153,Adams County,WA,19177.0,Adams,WA,53001.0,53.0,Adams,both
WA,asotin,53003,53,2006.0,16404.802614,5300353,Asotin County,WA,21133.0,Asotin,WA,53003.0,53.0,Asotin,both
WA,asotin,53003,53,2007.0,15372.2496,5300353,Asotin County,WA,21188.0,Asotin,WA,53003.0,53.0,Asotin,both
WA,asotin,53003,53,2008.0,15856.12828545,5300353,Asotin County,WA,21393.0,Asotin,WA,53003.0,53.0,Asotin,both
WA,asotin,53003,53,2009.0,18272.12721,5300353,Asotin County,WA,21415.0,Asotin,WA,53003.0,53.0,Asotin,both
WA,asotin,53003,53,2010.0,27271.110967725,5300353,Asotin County,WA,21725.0,Asotin,WA,53003.0,53.0,Asotin,both
WA,asotin,53003,53,2011.0,30549.94542,5300353,Asotin County,WA,21971.0,Asotin,WA,53003.0,53.0,Asotin,both
WA,asotin,53003,53,2012.0,31845.375045,5300353,Asotin County,WA,21909.0,Asotin,WA,53003.0,53.0,Asotin,both
WA,asotin,53003,53,2013.0,34369.587533175,5300353,Asotin County,WA,22129.0,Asotin,WA,53003.0,53.0,Asotin,both
WA,asotin,53003,53,2014.0,33844.388295,5300353,Asotin County,WA,22190.0,Asotin,WA,53003.0,53.0,Asotin,both
WA,benton,53005,53,2006.0,94715.37932200001,5300553,Benton County,WA,159564.0,Benton,WA,53005.0,53.0,Benton,both
WA,benton,53005,53,2007.0,92520.229591625,5300553,Benton County,WA,161669.0,Benton,WA,53005.0,53.0,Benton,both
WA,benton,53005,53,2008.0,102530.385048875,5300553,Benton County,WA,166573.0,Benton,WA,53005.0,53.0,Benton,both
WA,benton,53005,53,2009.0,113478.0388248,5300553,Benton County,WA,171122.0,Benton,WA,53005.0,53.0,Benton,both
WA,benton,53005,53,2010.0,127964.04307725,5300553,Benton County,WA,176465.0,Benton,WA,53005.0,53.0,Benton,both
WA,benton,53005,53,2011.0,138191.201545425,5300553,Benton County,WA,180436.0,Benton,WA,53005.0,53.0,Benton,both
WA,benton,53005,53,2012.0,147811.3151859,5300553,Benton County,WA,182373.0,Benton,WA,53005.0,53.0,Benton,both
WA,benton,53005,53,2013.0,154947.59839545,5300553,Benton County,WA,184318.0,Benton,WA,53005.0,53.0,Benton,both
WA,benton,53005,53,2014.0,169460.21175045,5300553,Benton County,WA,186489.0,Benton,WA,53005.0,53.0,Benton,both
WA,chelan,53007,53,2006.0,46952.532519225,5300753,Chelan County,WA,69536.0,Chelan,WA,53007.0,53.0,Chelan,both
WA,chelan,53007,53,2007.0,51151.98275745,5300753,Chelan County,WA,70214.0,Chelan,WA,53007.0,53.0,Chelan,both
WA,chelan,53007,53,2008.0,50884.414840725,5300753,Chelan County,WA,70813.0,Chelan,WA,53007.0,53.0,Chelan,both
WA,chelan,53007,53,2009.0,49636.2789318,5300753,Chelan County,WA,71679.0,Chelan,WA,53007.0,53.0,Chelan,both
WA,chelan,53007,53,2010.0,49002.990449025,5300753,Chelan County,WA,72750.0,Chelan,WA,53007.0,53.0,Chelan,both
WA,chelan,53007,53,2011.0,46109.04499545,5300753,Chelan County,WA,73214.0,Chelan,WA,53007.0,53.0,Chelan,both
WA,chelan,53007,53,2012.0,45221.852018625,5300753,Chelan County,WA,73472.0,Chelan,WA,53007.0,53.0,Chelan,both
WA,chelan,53007,53,2013.0,46058.099572725,5300753,Chelan County,WA,73723.0,Chelan,WA,53007.0,53.0,Chelan,both
WA,chelan,53007,53,2014.0,50410.988047725,5300753,Chelan County,WA,74121.0,Chelan,WA,53007.0,53.0,Chelan,both
WA,clallam,53009,53,2006.0,76044.888612975,5300953,Clallam County,WA,69642.0,Clallam,WA,53009.0,53.0,Clallam,both
WA,clallam,53009,53,2007.0,90661.786402575,5300953,Clallam County,WA,70186.0,Clallam,WA,53009.0,53.0,Clallam,both
WA,clallam,53009,53,2008.0,96588.14118585,5300953,Clallam County,WA,70769.0,Clallam,WA,53009.0,53.0,Clallam,both
WA,clallam,53009,53,2009.0,104456.77980450001,5300953,Clallam County,WA,71077.0,Clallam,WA,53009.0,53.0,Clallam,both
WA,clallam,53009,53,2010.0,113904.971604525,5300953,Clallam County,WA,71503.0,Clallam,WA,53009.0,53.0,Clallam,both
WA,clallam,53009,53,2011.0,110667.7236345,5300953,Clallam County,WA,71762.0,Clallam,WA,53009.0,53.0,Clallam,both
WA,clallam,53009,53,2012.0,103810.67126445001,5300953,Clallam County,WA,71766.0,Clallam,WA,53009.0,53.0,Clallam,both
WA,clallam,53009,53,2013.0,101237.15888355,5300953,Clallam County,WA,72046.0,Clallam,WA,53009.0,53.0,Clallam,both
WA,clallam,53009,53,2014.0,100306.8418563,5300953,Clallam County,WA,72467.0,Clallam,WA,53009.0,53.0,Clallam,both
WA,clark,53011,53,2006.0,236935.95346175,5301153,Clark County,WA,401698.0,Clark,WA,53011.0,53.0,Clark,both
WA,clark,53011,53,2007.0,358177.1612679,5301153,Clark County,WA,408820.0,Clark,WA,53011.0,53.0,Clark,both
WA,clark,53011,53,2008.0,576535.91043195,5301153,Clark County,WA,415282.0,Clark,WA,53011.0,53.0,Clark,both
WA,clark,53011,53,2009.0,392007.317833575,5301153,Clark County,WA,421236.0,Clark,WA,53011.0,53.0,Clark,both
WA,clark,53011,53,2010.0,356124.11973307503,5301153,Clark County,WA,426704.0,Clark,WA,53011.0,53.0,Clark,both
WA,clark,53011,53,2011.0,335967.930618675,5301153,Clark County,WA,432283.0,Clark,WA,53011.0,53.0,Clark,both
WA,clark,53011,53,2012.0,311662.508527125,5301153,Clark County,WA,436361.0,Clark,WA,53011.0,53.0,Clark,both
WA,clark,53011,53,2013.0,308923.56395445,5301153,Clark County,WA,441341.0,Clark,WA,53011.0,53.0,Clark,both
WA,clark,53011,53,2014.0,319362.90800445003,5301153,Clark County,WA,448202.0,Clark,WA,53011.0,53.0,Clark,both
WA,columbia,53013,53,2006.0,2006.099427,5301353,Columbia County,WA,3895.0,Columbia,WA,53013.0,53.0,Columbia,both
WA,columbia,53013,53,2007.0,2170.0098,5301353,Columbia County,WA,3897.0,Columbia,WA,53013.0,53.0,Columbia,both
WA,columbia,53013,53,2008.0,1572.631725,5301353,Columbia County,WA,3903.0,Columbia,WA,53013.0,53.0,Columbia,both
WA,columbia,53013,53,2009.0,1522.11705,5301353,Columbia County,WA,3977.0,Columbia,WA,53013.0,53.0,Columbia,both
WA,columbia,53013,53,2010.0,2099.64405,5301353,Columbia County,WA,4094.0,Columbia,WA,53013.0,53.0,Columbia,both
WA,columbia,53013,53,2011.0,2351.165175,5301353,Columbia County,WA,4005.0,Columbia,WA,53013.0,53.0,Columbia,both
WA,columbia,53013,53,2012.0,2715.867375,5301353,Columbia County,WA,3977.0,Columbia,WA,53013.0,53.0,Columbia,both
WA,columbia,53013,53,2013.0,2979.4626749999998,5301353,Columbia County,WA,4002.0,Columbia,WA,53013.0,53.0,Columbia,both
WA,columbia,53013,53,2014.0,2720.269095,5301353,Columbia County,WA,3985.0,Columbia,WA,53013.0,53.0,Columbia,both
WA,cowlitz,53015,53,2006.0,99189.76260645001,5301553,Cowlitz County,WA,99162.0,Cowlitz,WA,53015.0,53.0,Cowlitz,both
WA,cowlitz,53015,53,2007.0,119397.679911975,5301553,Cowlitz County,WA,100744.0,Cowlitz,WA,53015.0,53.0,Cowlitz,both
WA,cowlitz,53015,53,2008.0,136844.512176425,5301553,Cowlitz County,WA,101688.0,Cowlitz,WA,53015.0,53.0,Cowlitz,both
WA,cowlitz,53015,53,2009.0,130824.48568725,5301553,Cowlitz County,WA,102126.0,Cowlitz,WA,53015.0,53.0,Cowlitz,both
WA,cowlitz,53015,53,2010.0,129137.999754075,5301553,Cowlitz County,WA,102358.0,Cowlitz,WA,53015.0,53.0,Cowlitz,both
WA,cowlitz,53015,53,2011.0,122034.531596325,5301553,Cowlitz County,WA,102309.0,Cowlitz,WA,53015.0,53.0,Cowlitz,both
WA,cowlitz,53015,53,2012.0,120357.75846945,5301553,Cowlitz County,WA,101663.0,Cowlitz,WA,53015.0,53.0,Cowlitz,both
WA,cowlitz,53015,53,2013.0,122945.88602175,5301553,Cowlitz County,WA,101483.0,Cowlitz,WA,53015.0,53.0,Cowlitz,both
WA,cowlitz,53015,53,2014.0,126318.220873125,5301553,Cowlitz County,WA,101790.0,Cowlitz,WA,53015.0,53.0,Cowlitz,both
WA,douglas,53017,53,2006.0,15043.87392345,5301753,Douglas County,WA,35558.0,Douglas,WA,53017.0,53.0,Douglas,both
WA,douglas,53017,53,2007.0,15857.128771425001,5301753,Douglas County,WA,36503.0,Douglas,WA,53017.0,53.0,Douglas,both
WA,douglas,53017,53,2008.0,16941.469142775,5301753,Douglas County,WA,37216.0,Douglas,WA,53017.0,53.0,Douglas,both
WA,douglas,53017,53,2009.0,18316.351287225,5301753,Douglas County,WA,37935.0,Douglas,WA,53017.0,53.0,Douglas,both
WA,douglas,53017,53,2010.0,19576.993362225,5301753,Douglas County,WA,38514.0,Douglas,WA,53017.0,53.0,Douglas,both
WA,douglas,53017,53,2011.0,18362.22753315,5301753,Douglas County,WA,38662.0,Douglas,WA,53017.0,53.0,Douglas,both
WA,douglas,53017,53,2012.0,18264.710955,5301753,Douglas County,WA,39197.0,Douglas,WA,53017.0,53.0,Douglas,both
WA,douglas,53017,53,2013.0,18250.42815,5301753,Douglas County,WA,39387.0,Douglas,WA,53017.0,53.0,Douglas,both
WA,douglas,53017,53,2014.0,18450.946500000002,5301753,Douglas County,WA,39773.0,Douglas,WA,53017.0,53.0,Douglas,both
WA,ferry,53019,53,2006.0,3036.399945,5301953,Ferry County,WA,7562.0,Ferry,WA,53019.0,53.0,Ferry,both
WA,ferry,53019,53,2007.0,3972.689424,5301953,Ferry County,WA,7430.0,Ferry,WA,53019.0,53.0,Ferry,both
WA,ferry,53019,53,2008.0,4577.3691,5301953,Ferry County,WA,7439.0,Ferry,WA,53019.0,53.0,Ferry,both
WA,ferry,53019,53,2009.0,4426.165882725,5301953,Ferry County,WA,7538.0,Ferry,WA,53019.0,53.0,Ferry,both
WA,ferry,53019,53,2010.0,4690.6767,5301953,Ferry County,WA,7545.0,Ferry,WA,53019.0,53.0,Ferry,both
WA,ferry,53019,53,2011.0,5207.05995,5301953,Ferry County,WA,7639.0,Ferry,WA,53019.0,53.0,Ferry,both
WA,ferry,53019,53,2012.0,5702.97,5301953,Ferry County,WA,7663.0,Ferry,WA,53019.0,53.0,Ferry,both
WA,ferry,53019,53,2013.0,5553.379725,5301953,Ferry County,WA,7594.0,Ferry,WA,53019.0,53.0,Ferry,both
WA,ferry,53019,53,2014.0,5113.5105300000005,5301953,Ferry County,WA,7592.0,Ferry,WA,53019.0,53.0,Ferry,both
WA,franklin,53021,53,2006.0,24062.57503245,5302153,Franklin County,WA,64585.0,Franklin,WA,53021.0,53.0,Franklin,both
WA,franklin,53021,53,2007.0,24552.283191,5302153,Franklin County,WA,67586.0,Franklin,WA,53021.0,53.0,Franklin,both
WA,franklin,53021,53,2008.0,24898.676237725,5302153,Franklin County,WA,70775.0,Franklin,WA,53021.0,53.0,Franklin,both
WA,franklin,53021,53,2009.0,28468.593,5302153,Franklin County,WA,74478.0,Franklin,WA,53021.0,53.0,Franklin,both
WA,franklin,53021,53,2010.0,29584.91973,5302153,Franklin County,WA,79077.0,Franklin,WA,53021.0,53.0,Franklin,both
WA,franklin,53021,53,2011.0,33009.053767725,5302153,Franklin County,WA,83051.0,Franklin,WA,53021.0,53.0,Franklin,both
WA,franklin,53021,53,2012.0,38144.110365450004,5302153,Franklin County,WA,85698.0,Franklin,WA,53021.0,53.0,Franklin,both
WA,franklin,53021,53,2013.0,41858.273025,5302153,Franklin County,WA,86448.0,Franklin,WA,53021.0,53.0,Franklin,both
WA,franklin,53021,53,2014.0,48852.122985,5302153,Franklin County,WA,87665.0,Franklin,WA,53021.0,53.0,Franklin,both
WA,garfield,53023,53,2006.0,1556.797575,5302353,Garfield County,WA,2245.0,Garfield,WA,53023.0,53.0,Garfield,both
WA,garfield,53023,53,2007.0,2149.396125,5302353,Garfield County,WA,2203.0,Garfield,WA,53023.0,53.0,Garfield,both
WA,garfield,53023,53,2008.0,2023.533,5302353,Garfield County,WA,2244.0,Garfield,WA,53023.0,53.0,Garfield,both
WA,garfield,53023,53,2009.0,1652.9180999999999,5302353,Garfield County,WA,2237.0,Garfield,WA,53023.0,53.0,Garfield,both
WA,garfield,53023,53,2010.0,1572.19965,5302353,Garfield County,WA,2261.0,Garfield,WA,53023.0,53.0,Garfield,both
WA,garfield,53023,53,2011.0,1761.96825,5302353,Garfield County,WA,2237.0,Garfield,WA,53023.0,53.0,Garfield,both
WA,garfield,53023,53,2012.0,1745.110785,5302353,Garfield County,WA,2209.0,Garfield,WA,53023.0,53.0,Garfield,both
WA,garfield,53023,53,2013.0,1986.75327,5302353,Garfield County,WA,2237.0,Garfield,WA,53023.0,53.0,Garfield,both
WA,garfield,53023,53,2014.0,2151.157215,5302353,Garfield County,WA,2201.0,Garfield,WA,53023.0,53.0,Garfield,both
WA,grant,53025,53,2006.0,76285.431214725,5302553,Grant County,WA,81036.0,Grant,WA,53025.0,53.0,Grant,both
WA,grant,53025,53,2007.0,83645.43481545,5302553,Grant County,WA,82645.0,Grant,WA,53025.0,53.0,Grant,both
WA,grant,53025,53,2008.0,76525.7678559,5302553,Grant County,WA,84944.0,Grant,WA,53025.0,53.0,Grant,both
WA,grant,53025,53,2009.0,83570.4218559,5302553,Grant County,WA,87340.0,Grant,WA,53025.0,53.0,Grant,both
WA,grant,53025,53,2010.0,77273.772892725,5302553,Grant County,WA,89558.0,Grant,WA,53025.0,53.0,Grant,both
WA,grant,53025,53,2011.0,76816.72024545001,5302553,Grant County,WA,90594.0,Grant,WA,53025.0,53.0,Grant,both
WA,grant,53025,53,2012.0,73989.958840875,5302553,Grant County,WA,91300.0,Grant,WA,53025.0,53.0,Grant,both
WA,grant,53025,53,2013.0,69272.3926686,5302553,Grant County,WA,91701.0,Grant,WA,53025.0,53.0,Grant,both
WA,grant,53025,53,2014.0,65694.087311325,5302553,Grant County,WA,92897.0,Grant,WA,53025.0,53.0,Grant,both
WA,grays harbor,53027,53,2006.0,62010.61628745,5302753,Grays Harbor County,WA,71256.0,Grays Harbor,WA,53027.0,53.0,Grays Harbor,both
